id,prob
E370,0.23569680750370026
E667,0.8498884439468384
E3190,0.5202993750572205
E848,0.8445286750793457
E2161,0.6379314064979553
E1391,0.4415281414985657
E1084,0.5637609362602234
E1801,0.7309235334396362
E2730,0.15770380198955536
E828,0.1607947200536728
E1795,0.1959330290555954
E1880,0.736721932888031
E1948,0.33653730154037476
E1545,0.7989721298217773
E2904,0.24056822061538696
E2835,0.2645054757595062
E2349,0.5705798864364624
E2046,0.6462011337280273
E1229,0.2242642045021057
E2845,0.13827502727508545
E2125,0.4179759621620178
E3127,0.7312912344932556
E1721,0.8499467968940735
E1253,0.15664152801036835
E3050,0.1887456476688385
E212,0.190528005361557
E3193,0.8485521078109741
E1195,0.5322636961936951
E699,0.7369056940078735
E2930,0.7328195571899414
E963,0.22009864449501038
E2848,0.7252817153930664
E2261,0.8470743894577026
E2091,0.7362419366836548
E3113,0.5264895558357239
E2717,0.3425007462501526
E1775,0.5357021689414978
E1922,0.5011941194534302
E2239,0.6837948560714722
E1074,0.22252586483955383
E552,0.8499464988708496
E1657,0.7487487196922302
E943,0.7747676968574524
E1139,0.17244084179401398
E2663,0.1578512042760849
E2992,0.18255069851875305
E3111,0.20384575426578522
E1885,0.6993208527565002
E2428,0.5207889080047607
E1627,0.8428458571434021
E2575,0.5449841022491455
E824,0.5784353017807007
E660,0.1626266986131668
E1706,0.17010299861431122
E863,0.7589637637138367
E1289,0.20863348245620728
E389,0.40860339999198914
E802,0.2201417237520218
E520,0.7347225546836853
E1829,0.5106816291809082
E2307,0.794035792350769
E566,0.5634715557098389
E451,0.5017837882041931
E353,0.16128864884376526
E201,0.26045677065849304
E1736,0.8493157029151917
E2320,0.4210522174835205
E207,0.4218693971633911
E1971,0.15528176724910736
E312,0.8479034304618835
E1968,0.19821397960186005
E1170,0.731109619140625
E625,0.5323958992958069
E3170,0.21880024671554565
E3087,0.6359818577766418
E2913,0.4262053668498993
E2006,0.7366146445274353
E133,0.8499478697776794
E646,0.4691527187824249
E17,0.5791056156158447
E1474,0.39665672183036804
E1846,0.5822405219078064
E1689,0.7935141921043396
E1990,0.24685950577259064
E374,0.8294122815132141
E1027,0.7994285225868225
E1428,0.8497170209884644
E488,0.3164122402667999
E1056,0.421030193567276
E1303,0.786876380443573
E1740,0.7439230680465698
E2264,0.23883678019046783
E1758,0.22124731540679932
E8,0.46090179681777954
E2298,0.1554127037525177
E1731,0.187607079744339
E1475,0.5792086720466614
E2510,0.22021357715129852
E1857,0.41489896178245544
E834,0.16065648198127747
E1380,0.8445549607276917
E1588,0.1558450609445572
E2759,0.7239856719970703
E214,0.8479654788970947
E2591,0.7223169803619385
E2771,0.7358679175376892
E493,0.6910773515701294
E1977,0.5952847003936768
E2355,0.8484043478965759
E2498,0.644554853439331
E2107,0.14168377220630646
E2043,0.5096853971481323
E2560,0.1553669571876526
E1176,0.8312962651252747
E1456,0.7392442226409912
E228,0.22077901661396027
E622,0.7944431900978088
E393,0.6661806106567383
E731,0.5819457173347473
E1336,0.7332587242126465
E2187,0.29461345076560974
E177,0.8105473518371582
E1541,0.15946736931800842
E562,0.7434399127960205
E1720,0.3218379616737366
E2060,0.7353292107582092
E225,0.1367434859275818
E2114,0.6726067066192627
E1310,0.5930487513542175
E2785,0.3013591468334198
E3152,0.7958826422691345
E1983,0.14567716419696808
E445,0.5077469348907471
E850,0.22055381536483765
E2740,0.8196457624435425
E1159,0.8495646119117737
E1505,0.18435925245285034
E50,0.22010120749473572
E1078,0.577584445476532
E2549,0.6096364855766296
E1187,0.26017189025878906
E1844,0.7132882475852966
E558,0.7363125085830688
E2741,0.7370566725730896
E1334,0.28462719917297363
E3206,0.2965795397758484
E1262,0.849932849407196
E3178,0.16632020473480225
E2728,0.575249195098877
E2870,0.6242611408233643
E2970,0.72600919008255
E3022,0.8497949242591858
E2503,0.1689380705356598
E1228,0.5427690148353577
E3169,0.22009864449501038
E2799,0.4406764805316925
E1114,0.8063191175460815
E273,0.7566308975219727
E688,0.14715945720672607
E707,0.5014476180076599
E3039,0.6022195816040039
E292,0.8326695561408997
E975,0.46710553765296936
E1476,0.21611835062503815
E2247,0.839958906173706
E691,0.7900305986404419
E920,0.1604006290435791
E1681,0.2727487087249756
E475,0.33439889550209045
E2699,0.22009441256523132
E1201,0.8126316666603088
E2002,0.8487932085990906
E2104,0.7365461587905884
E197,0.2206263691186905
E309,0.22061067819595337
E1108,0.20295865833759308
E141,0.15702860057353973
E1277,0.8442269563674927
E3100,0.18906067311763763
E991,0.6562304496765137
E1723,0.22140493988990784
E1218,0.5790631175041199
E1478,0.8499476909637451
E637,0.19294142723083496
E700,0.24995578825473785
E592,0.1455053836107254
E587,0.5080776214599609
E410,0.80082106590271
E3029,0.8499479293823242
E2332,0.5846997499465942
E2257,0.2608235478401184
E2857,0.8499444127082825
E232,0.2381867915391922
E681,0.14572614431381226
E1477,0.2157507836818695
E238,0.22009864449501038
E2273,0.7332891225814819
E813,0.15648812055587769
E2016,0.7504317164421082
E1976,0.21975015103816986
E2340,0.8472234606742859
E1651,0.2449866086244583
E3005,0.15552596747875214
E2626,0.16753384470939636
E1953,0.8499302268028259
E1563,0.7363665103912354
E2477,0.22519883513450623
E453,0.5500486493110657
E2342,0.7417775392532349
E1814,0.7484009861946106
E794,0.7100585103034973
E2221,0.146084725856781
E742,0.8499479293823242
E2842,0.18637239933013916
E2673,0.5740541815757751
E1848,0.781659722328186
E754,0.5712323784828186
E2605,0.8316144347190857
E821,0.15643656253814697
E1126,0.15672795474529266
E1388,0.4216301143169403
E2773,0.22932130098342896
E989,0.4558059573173523
E1992,0.5512476563453674
E506,0.15589186549186707
E705,0.42865675687789917
E3066,0.14293915033340454
E538,0.8381931185722351
E844,0.5727025270462036
E2099,0.7033178210258484
E1172,0.8206868767738342
E967,0.19691768288612366
E1692,0.7996001243591309
E1660,0.15982535481452942
E345,0.721228837966919
E2150,0.8218445181846619
E1154,0.22054153680801392
E2007,0.4426822364330292
E481,0.8499479293823242
E2454,0.4207412302494049
E3023,0.49254652857780457
E424,0.4214537441730499
E199,0.4012849032878876
E2678,0.4791823923587799
E2497,0.15739677846431732
E2181,0.7333604693412781
E607,0.18198837339878082
E683,0.5269327163696289
E19,0.7313248515129089
E2803,0.15557590126991272
E636,0.739571213722229
E2877,0.7169745564460754
E642,0.22014431655406952
E1508,0.7429997324943542
E2064,0.22009874880313873
E1402,0.5884791612625122
E2198,0.22059915959835052
E680,0.3805765211582184
E2655,0.736433744430542
E830,0.15642963349819183
E1132,0.5168324708938599
E1570,0.4619687497615814
E1998,0.24235260486602783
E1598,0.2128290832042694
E2343,0.6735105514526367
E1788,0.2489529252052307
E964,0.587719202041626
E1239,0.6877856254577637
E716,0.6527565121650696
E215,0.5401571989059448
E1177,0.549653172492981
E946,0.4449056088924408
E953,0.7347549796104431
E175,0.33488667011260986
E808,0.22009864449501038
E548,0.7174479365348816
E618,0.627203106880188
E366,0.22069889307022095
E1504,0.7971362471580505
E1151,0.15830324590206146
E2387,0.22012624144554138
E855,0.2293083369731903
E1220,0.7699117660522461
E263,0.77412348985672
E1989,0.7029247283935547
E2158,0.18886567652225494
E418,0.1900809109210968
E1715,0.7463656067848206
E2606,0.22043085098266602
E1891,0.6888532638549805
E1665,0.8499479293823242
E1843,0.26979416608810425
E658,0.8496288061141968
E2837,0.15615180134773254
E876,0.1699996292591095
E2688,0.22853511571884155
E511,0.2236756980419159
E391,0.22009864449501038
E1746,0.24879957735538483
E843,0.8499479293823242
E1029,0.6334308981895447
E234,0.6398804783821106
E1841,0.3679361343383789
E20,0.5431495904922485
E2416,0.5963490605354309
E783,0.42298179864883423
E2991,0.5630015134811401
E2433,0.2960042953491211
E319,0.2280760556459427
E1578,0.22040432691574097
E1137,0.2278100550174713
E3080,0.6930692195892334
E1312,0.8499372005462646
E355,0.4436130225658417
E1269,0.43088769912719727
E1206,0.7380293011665344
E1680,0.8404224514961243
E3047,0.13629865646362305
E1516,0.44920456409454346
E1146,0.459205687046051
E3174,0.7349976897239685
E1614,0.6487010717391968
E1677,0.4506986141204834
E2225,0.292546808719635
E460,0.23839779198169708
E1136,0.848253607749939
E907,0.8040434122085571
E3133,0.8414660692214966
E1207,0.8171478509902954
E3162,0.18134072422981262
E2665,0.8345633745193481
E2496,0.2200966775417328
E1347,0.4282221496105194
E744,0.19263018667697906
E2558,0.4762459695339203
E569,0.3159705102443695
E924,0.7350823879241943
E1777,0.6437894105911255
E1437,0.8499478697776794
E1270,0.1660281866788864
E2620,0.15945661067962646
E2958,0.8402835130691528
E2282,0.6541998386383057
E1916,0.2943141758441925
E3003,0.38045263290405273
E2404,0.8499479293823242
E921,0.4841693043708801
E2736,0.7536504864692688
E2723,0.6293452382087708
E2076,0.7099453806877136
E2338,0.3455764949321747
E2824,0.20994752645492554
E980,0.8063085675239563
E2260,0.45112884044647217
E1571,0.7837653756141663
E2788,0.769579291343689
E779,0.40917012095451355
E628,0.1603417843580246
E2641,0.28604936599731445
E1272,0.8054441213607788
E2314,0.5631057024002075
E1787,0.16646350920200348
E935,0.8413627743721008
E62,0.23134447634220123
E733,0.19623659551143646
E750,0.7416422367095947
E2026,0.17927226424217224
E1640,0.2090187519788742
E940,0.7555096745491028
E2779,0.42687883973121643
E790,0.19445286691188812
E307,0.16345159709453583
E2183,0.32503095269203186
